Reporting period,Organization,Donor,Cluster,ACTIVITY DESCRIPTION,IMPLEMENTING PARTNER,Region,District,SPECIFIC LOCATION,RURAL/URBAN         ,Status,DURATION,Start Date,End Date
9917 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Emergency Teacher Incentives,,Bari,Bossaso,Absame A IDP,,Ongoing,,01-Oct-17,01-Mar-20
9918 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9919 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Provision of Food/Food Grant,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9920 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Provision of Safe Drinking Water,,Bari,Bossaso,Suwayto,,Ongoing,,01-Oct-17,01-Mar-20
9921 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Emergency Teacher Incentives,,Bari,Bossaso,Ridwaan,,Ongoing,,01-Oct-17,01-Mar-20
9922 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Provision of Food/Food Grant,,Bari,Bossaso,Ridwaan,,Ongoing,,01-Oct-17,01-Mar-20
9923 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Provision of Safe Drinking Water,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9924 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9925 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9926 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Raf & Raho IDP,,Ongoing,,01-Oct-17,01-Mar-20
9927 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Construction/Rehabilitation of WASH facilites,,Bari,Bossaso,Raf & Raho IDP,,Ongoing,,01-Oct-17,01-Mar-20
9928 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distribution of hygiene kits,,Bari,Bossaso,100 Bush IDP IDP,,Ongoing,,01-Oct-17,01-Mar-20
9929 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distibution of sanitary pads,,Bari,Bossaso,100 Bush IDP IDP,,Ongoing,,01-Oct-17,01-Mar-20
9930 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Disribution of individua llearning  materials ,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9931 Apr - 19 Apr 2019,RI,ECW2017/19,Education,Distribution of hygiene materials,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9932 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9933 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9934 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distribution of hygiene kits,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9935 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distibution of sanitary pads,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9936 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Disribution of individual learning  materials ,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9937 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Installation of handwash basin,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9938 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Construction of twin latrines,,Bari,Bossaso,Netco,,Ongoing,,01-Oct-17,01-Mar-20
9939 Apr - 19 Apr 2019,RI,ECW2017/19,Education,Distribution of hygiene materials,,Bari,Bossaso,Netco,,Ongoing,,01-Oct-17,01-Mar-20
9940 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Other- please specify,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9941 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distribution of waste management materials,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9942 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distribution of hygiene kits,,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9943 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Distibution of sanitary pads,,Bari,Bossaso,Raf & Raho IDP,,Ongoing,,01-Oct-17,01-Mar-20
9944 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Disribution of individua llearning  materials ,,Bari,Bossaso,Raf & Raho IDP,,Ongoing,,01-Oct-17,01-Mar-20
9945 Apr - 19 Apr 2019,RI,ECW2017/18,Education,Installation of handwash basin,,Bari,Bossaso,Lanta Hawada IDP,,Ongoing,,01-Oct-17,01-Mar-20
9946 Apr - 19 Apr 2019,RI,ECW2017/19,Education,Distribution of hygiene materials,,Bari,Bossaso,Faratooyo,,Ongoing,,01-Oct-17,01-Mar-20
9947 Apr - 19 Apr 2019,RI,ECW2017/18,Education,School Furniture Supply,,Bari,Bossaso,Netco,,Ongoing,,01-Oct-17,01-Mar-20
9948 Apr - 19 Apr 2019,RI,ECW 2017/18,Education,School Supply(textbooks),,Bari,Bossaso,Biyo Kulule IDP,,Ongoing,,01-Oct-17,01-Mar-20
9949 Apr - 19 Apr 2019,RI,ECW 2017/18,Education,Material and equipment for latrine and waste management in schools,,Bari,Qandala,Baliga,,Ongoing,,01-Oct-17,01-Mar-20
9950 Apr - 19 Apr 2019,RI,ECW 2017/18,Education,Hygiene kits,,Bari,Qandala,Balidhidin,,Ongoing,,01-Oct-17,01-Mar-20
9951 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Balidhidin,,Ongoing,,01-Oct-17,01-Mar-20
9952 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Qaanlaaye,,Ongoing,,01-Oct-17,01-Mar-20
9953 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Caluula,,Ongoing,,01-Oct-17,01-Mar-20
9954 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Caluula,Caluula,,Ongoing,,01-Oct-17,01-Mar-20
9955 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Caluula,,Ongoing,,01-Oct-17,01-Mar-20
9956 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Caluula,,Ongoing,,01-Oct-17,01-Mar-20
9957 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Caluula,,Ongoing,,01-Oct-17,01-Mar-20
9958 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Caluula,Caluula,,Ongoing,,01-Oct-17,01-Mar-20
9959 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Bel'atay,,Planned,,01-Jan-19,31-06-2019
9960 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Balidhidin,,Planned,,01-Jan-19,31-06-2019
9962 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Qandala,Canjeel,,Planned,,01-Jan-19,31-06-2019
9963 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Bossaso,Ufayn,,Planned,,01-Jan-19,31-06-2019
9964 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Xarago,,Planned,,01-Jan-19,31-06-2019
9966 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Caluula,Dayaha,,Planned,,01-Jan-19,31-06-2019
9967 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Ceel laas,,Planned,,01-Jan-19,31-06-2019
9968 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Tohin,,Planned,,01-Jan-19,31-06-2019
9969 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Hamure,,Planned,,01-Jan-19,31-06-2019
9970 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Qandala,Turmasale,,Planned,,01-Jan-19,31-06-2019
9971 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Bossaso,Balidoog,,Planned,,01-Jan-19,31-06-2019
9972 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Bossaso,Tasjiic,,Planned,,01-Jan-19,31-06-2019
9973 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Bossaso,kobdhaxad,,Planned,,01-Jan-19,31-06-2019
9974 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Qandala,Bel'atay,,Planned,,01-Jan-19,31-06-2019
9975 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Balidhidin,,Planned,,01-Jan-19,31-06-2019
9977 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Canjeel,,Planned,,01-Jan-19,31-06-2019
9978 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Bossaso,Ufayn,,Planned,,01-Jan-19,31-06-2019
9979 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Xarago,,Planned,,01-Jan-19,31-06-2019
9981 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Dayaha,,Planned,,01-Jan-19,31-06-2019
9982 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Caluula,Ceel laas,,Planned,,01-Jan-19,31-06-2019
9983 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Caluula,Tohin,,Planned,,01-Jan-19,31-06-2019
9984 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Hamure,,Planned,,01-Jan-19,31-06-2019
9985 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Qandala,Turmasale,,Planned,,01-Jan-19,31-06-2019
9986 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Bari,Bossaso,Balidoog,,Planned,,01-Jan-19,31-06-2019
9987 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Bossaso,Tasjiic,,Planned,,01-Jan-19,31-06-2019
9988 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Bari,Bossaso,kobdhaxad,,Planned,,01-Jan-19,31-06-2019
9989 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9990 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9991 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9992 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9993 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9994 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9995 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9996 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9997 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9998 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
9999 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
10000 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
10001 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
10002 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Horumar village,,Completed,,01-Jan-18,31-Dec-18
10003 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10004 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10005 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10006 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10007 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10008 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10009 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10010 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Israac village,,Completed,,01-Jan-18,31-Dec-18
10011 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 3,,Completed,,01-Jan-18,31-Dec-18
10012 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 3,,Completed,,01-Jan-18,31-Dec-18
10013 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Gaalkacyo/Israac 3,,Completed,,01-Jan-18,31-Dec-18
10014 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 3,,Completed,,01-Jan-18,31-Dec-18
10015 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 3,,Completed,,01-Jan-18,31-Dec-18
10016 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10017 Apr - 19 Apr 2019,RI,UNHCR 2017/19,Education,Distribution of hygiene materials,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10018 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10019 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10020 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10021 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10022 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10023 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10024 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10025 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10026 Apr - 19 Apr 2019,RI,UNHCR 2017/18,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 4,,Completed,,01-Jan-18,31-Dec-18
10027 Apr - 19 Apr 2019,RI,ECW2017/19,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 4,,Completed,,01-Jan-18,31-Dec-18
10028 Apr - 19 Apr 2019,RI,ECW2017/19,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 4,,Completed,,01-Jan-18,31-Dec-18
10029 Apr - 19 Apr 2019,RI,ECW2017/19,Education,Construction/Rehabilitation of WASH facilites,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10030 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Construction/Rehabilitation of TLC,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10031 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10032 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Teaching and Learning Materials,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 3 ,,Completed,,01-Jan-18,31-Dec-18
10033 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Provision of Food/Food Grant,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10034 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10035 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10036 Apr - 19 Apr 2019,RI,SHF 2018/2020,Education,CECs Training,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10037 Apr - 19 Apr 2019,RI,SHF 2018/2021,Education,Teacher Training,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 4 ,,Completed,,01-Jan-18,31-Dec-18
10038 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Construction/Rehabilitation of TLC,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 4 ,,Completed,,01-Jan-18,31-Dec-18
10039 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 4 ,,Completed,,01-Jan-18,31-Dec-18
10040 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Teaching and Learning Materials,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 4 ,,Completed,,01-Jan-18,31-Dec-18
10041 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Provision of Food/Food Grant,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 4 ,,Completed,,01-Jan-18,31-Dec-18
10042 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10043 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10044 Apr - 19 Apr 2019,RI,SHF 2018/2020,Education,CECs Training,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10045 Apr - 19 Apr 2019,RI,SHF 2018/2021,Education,Teacher Training,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10046 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Construction/Rehabilitation of TLC,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 4 ,,Completed,,01-Jan-18,31-Dec-18
10047 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10048 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Teaching and Learning Materials,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10049 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Provision of Food/Food Grant,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10050 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10051 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10052 Apr - 19 Apr 2019,RI,SHF 2018/2020,Education,CECs Training,,Mudug,Gaalkacyo,Gaalkacyo/Wadajir,,Completed,,01-Jan-18,31-Dec-18
10053 Apr - 19 Apr 2019,RI,SHF 2018/2021,Education,Teacher Training,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10054 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Construction/Rehabilitation of TLC,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10055 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10056 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Teaching and Learning Materials,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10057 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Provision of Food/Food Grant,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10058 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10059 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10060 Apr - 19 Apr 2019,RI,SHF 2018/2020,Education,CECs Training,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10061 Apr - 19 Apr 2019,RI,SHF 2018/2021,Education,Teacher Training,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10062 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Construction/Rehabilitation of TLC,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10063 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Israac 1,,Completed,,01-Jan-18,31-Dec-18
10064 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Teaching and Learning Materials,,Mudug,Gaalkacyo,Gaalkacyo/Israac 4,,Completed,,01-Jan-18,31-Dec-18
10065 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Provision of Food/Food Grant,,Mudug,Gaalkacyo,Gaalkacyo/Israac 4,,Completed,,01-Jan-18,31-Dec-18
10066 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Israac 4,,Completed,,01-Jan-18,31-Dec-18
10067 Apr - 19 Apr 2019,RI,SHF 2018/2019,Education,Other- please specify,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10068 Apr - 19 Apr 2019,RI,SHF 2018/2020,Education,CECs Training,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10069 Apr - 19 Apr 2019,RI,SHF 2018/2021,Education,Teacher Training,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10070 Apr - 19 Apr 2019,RI,ECW,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10071 Apr - 19 Apr 2019,RI,ECW,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10072 Apr - 19 Apr 2019,RI,ECW,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10073 Apr - 19 Apr 2019,RI,ECW,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
10074 Apr - 19 Apr 2019,RI,ECW,Education,Emergency Teacher Incentives,,Mudug,Gaalkacyo,Gaalkacyo/Garsoor Branch 5 ,,Completed,,01-Jan-18,31-Dec-18
